,,,,,,
58,  ./video_data_clip/road_h106_s1_a.mp4 , label:  0,,,,
299,  ./video_data_clip/road_h175_s4_b.mp4 , label:  1,,,,
213,  ./video_data_clip/road_h179_s1_ar_bl.mp4 , label:  0,,,,
553,  ./video_data_clip/road_h37_s1_aright_bleft_1.mp4 , label:  2,,,,
240,  ./video_data_clip/road_h61_s1_a.mp4 , label:  1,,,,
221,  ./video_data_clip/road_h204_s1_a_b.mp4 , label:  0,,,,
424,  ./video_data_clip/road_h84_s1_a,, label:  1,,,
77,  ./video_data_clip/road_h90_s1_b_1.mp4 , label:  0,,,,
213,  ./video_data_clip/road_h179_s1_ar_bl.mp4 , label:  0,,,,
387,  ./video_data_clip/road_h103_s4_b.mp4 , label:  1,,,,
174,  ./video_data_clip/road_h150_s3_a_2.mp4 , label:  0,,,,
557,  ./video_data_clip/road_h43_s6_a.mp4 , label:  2,,,,
476,  ./video_data_clip/road_h56_s1_a_b.mp4 , label:  1,,,,
117,  ./video_data_clip/road_h242_s2_a_b.mp4 , label:  0,,,,
311,  ./video_data_clip/road_h175_s3_b2.mp4 , label:  1,,,,
595,  ./video_data_clip/road_h150_s1_a_2.mp4 , label:  3,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 , label:  0,,,,
248,  ./video_data_clip/road_h60_s1_b.mp4 , label:  1,,,,
278,  ./video_data_clip/road_h40_s3_a.mp4 , label:  1,,,,
74,  ./video_data_clip/road_h30_s14_b.mp4 , label:  0,,,,
174,  ./video_data_clip/road_h150_s3_a_2.mp4 , label:  0,,,,
49,  ./video_data_clip/road_h128_s1_ab.mp4 , label:  0,,,,
448,  ./video_data_clip/road_h145_s2,, label:  1,,,
118,  ./video_data_clip/road_h304_s3_a_b.mp4 , label:  0,,,,
508,  ./video_data_clip/road_h43_s2_b.mp4 , label:  2,,,,
177,  ./video_data_clip/road_h86_s3_b.mp4 , label:  0,,,,
499,  ./video_data_clip/road_h67_s4_aleft_bright.mp4 , label:  2,,,,
65,  ./video_data_clip/road_h260_s2_a_b.mp4 , label:  0,,,,
290,  ./video_data_clip/road_h79s1_aleft_bright_2.mp4 , label:  1,,,,
379,  ./video_data_clip/road_h89_s3_bclose_afar.mp4 , label:  1,,,,
424,  ./video_data_clip/road_h84_s1_a,, label:  1,,,
551,  ./video_data_clip/road_h28_s9_afar_bclose_1.mp4 , label:  2,,,,
230,  ./video_data_clip/road_h56_s3_b.mp4 , label:  0,,,,
42,  ./video_data_clip/road_h177_s9_a_1.mp4 , label:  0,,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 , label:  0,,,,
137,  ./video_data_clip/road_h203_s1_ab.mp4 , label:  0,,,,
351,  ./video_data_clip/road_h67_s3_a_1.mp4 , label:  1,,,,
460,  ./video_data_clip/road_h150_s2_b_1.mp4 , label:  1,,,,
273,  ./video_data_clip/road_h42_s4_b.mp4 , label:  1,,,,
41,  ./video_data_clip/road_h119_s1_a_2.mp4 , label:  0,,,,
108,  ./video_data_clip/road_h157_s2_b.mp4 , label:  0,,,,
175,  ./video_data_clip/road_h69_s1_ar_bl.mp4 , label:  0,,,,
615,  ./video_data_clip/road_h9_s2_al_br_2.mp4 , label:  3,,,,
248,  ./video_data_clip/road_h60_s1_b.mp4 , label:  1,,,,
431,  ./video_data_clip/road_h95_s6_ar_bl.mp4 , label:  1,,,,
595,  ./video_data_clip/road_h150_s1_a_2.mp4 , label:  3,,,,
372,  ./video_data_clip/road_h130_s1_a_right_b_left.mp4 , label:  1,,,,
373,  ./video_data_clip/road_h118_s2_aright_bleft.mp4 , label:  1,,,,
283,  ./video_data_clip/road_h80_s1_a_1.mp4 , label:  1,,,,
174,  ./video_data_clip/road_h150_s3_a_2.mp4 , label:  0,,,,
12,  ./video_data_clip/road_h242_s1_a_b.mp4 , label:  0,,,,
28,  ./video_data_clip/road_h246_s4_b.mp4 , label:  0,,,,
515,  ./video_data_clip/road_h153_s1_al_br.mp4 , label:  2,,,,
306,  ./video_data_clip/road_h177_s5_b_2.mp4 , label:  1,,,,
246,  ./video_data_clip/road_h82_s2_aleft_bright_2.mp4 , label:  1,,,,
472,  ./video_data_clip/road_h53_s2_b.mp4 , label:  1,,,,
605,  ./video_data_clip/road_h2_s3_s2_b.mp4 , label:  3,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 , label:  0,,,,
300,  ./video_data_clip/road_h100_s5 and 6_a.mp4 , label:  1,,,,
550,  ./video_data_clip/road_h67_s2_a_1.mp4 , label:  2,,,,
472,  ./video_data_clip/road_h53_s2_b.mp4 , label:  1,,,,
129,  ./video_data_clip/road_h275_b.mp4 , label:  0,,,,
164,  ./video_data_clip/road_h389_s1_2_a_b.mp4 , label:  0,,,,
214,  ./video_data_clip/road_h139_s2_a_1.mp4 , label:  0,,,,
473,  ./video_data_clip/road_h107_s1_anear_bfar.mp4 , label:  1,,,,
489,  ./video_data_clip/road_h28_s9_anear_bfar_2.mp4 , label:  2,,,,
58,  ./video_data_clip/road_h106_s1_a.mp4 , label:  0,,,,
479,  ./video_data_clip/road_h40_s4_a.mp4 , label:  1,,,,
550,  ./video_data_clip/road_h67_s2_a_1.mp4 , label:  2,,,,
152,  ./video_data_clip/road_h66_s1,, label:  0,,,
246,  ./video_data_clip/road_h82_s2_aleft_bright_2.mp4 , label:  1,,,,
437,  ./video_data_clip/road_h89_s1_aclose_bfar (1).mp4 , label:  1,,,,
58,  ./video_data_clip/road_h106_s1_a.mp4 , label:  0,,,,
605,  ./video_data_clip/road_h2_s3_s2_b.mp4 , label:  3,,,,
108,  ./video_data_clip/road_h157_s2_b.mp4 , label:  0,,,,
595,  ./video_data_clip/road_h150_s1_a_2.mp4 , label:  3,,,,
557,  ./video_data_clip/road_h43_s6_a.mp4 , label:  2,,,,
415,  ./video_data_clip/road_h103_s3_b.mp4 , label:  1,,,,
582,  ./video_data_clip/road_h150_s1_b_1.mp4 , label:  3,,,,
468,  ./video_data_clip/road_h116_s1,,,, label:  1,
234,  ./video_data_clip/road_h48_s4_a.mp4 , label:  1,,,,
193,  ./video_data_clip/road_h140_s2_bclose_afar_2.mp4 , label:  0,,,,
205,  ./video_data_clip/road_h271_s1,,,, label:  0,
499,  ./video_data_clip/road_h67_s4_aleft_bright.mp4 , label:  2,,,,
129,  ./video_data_clip/road_h275_b.mp4 , label:  0,,,,
408,  ./video_data_clip/road_h46_s3&4_a_1.mp4 , label:  1,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 , label:  0,,,,
405,  ./video_data_clip/road_h243_s8_b.mp4 , label:  1,,,,
309,  ./video_data_clip/road_h25_s1_aleft_bright.mp4 , label:  1,,,,
499,  ./video_data_clip/road_h67_s4_aleft_bright.mp4 , label:  2,,,,
237,  ./video_data_clip/road_h47_s3_b.mp4 , label:  1,,,,
523,  ./video_data_clip/road_h18_s3_a.mp4 , label:  2,,,,
424,  ./video_data_clip/road_h84_s1_a,, label:  1,,,
523,  ./video_data_clip/road_h18_s3_a.mp4 , label:  2,,,,
503,  ./video_data_clip/road_h23_s1_a.mp4 , label:  2,,,,
15,  ./video_data_clip/road_h246_s2_a_b.mp4 , label:  0,,,,
54,  ./video_data_clip/road_h96_s1_a.mp4 , label:  0,,,,
171,  ./video_data_clip/road_h204_s2_a_b.mp4 , label:  0,,,,
212,  ./video_data_clip/road_h246_s5_a_b.mp4 , label:  0,,,,
83,  ./video_data_clip/road_h194_a.mp4 , label:  0,,,,
418,  ./video_data_clip/road_h118_s1_aleft_bright.mp4 , label:  1,,,,
209,  ./video_data_clip/road_h104_s2_b.mp4 , label:  0,,,,
287,  ./video_data_clip/road_h65_s4_ar_bl.mp4 , label:  1,,,,
458,  ./video_data_clip/road_h177_s6,, label:  1,,,
268,  ./video_data_clip/road_h59_s4_a.mp4 , label:  1,,,,
119,  ./video_data_clip/road_h146_s1_b.mp4 , label:  0,,,,
214,  ./video_data_clip/road_h139_s2_a_1.mp4 , label:  0,,,,
559,  ./video_data_clip/road_h18_s5_a.mp4 , label:  2,,,,
130,  ./video_data_clip/road_h108_s1_b_1.mp4 , label:  0,,,,
127,  ./video_data_clip/road_h295_s2_ar_bl.mp4 , label:  0,,,,
164,  ./video_data_clip/road_h389_s1_2_a_b.mp4 , label:  0,,,,
85,  ./video_data_clip/road_h96_s2_b.mp4 , label:  0,,,,
142,  ./video_data_clip/road_h145_s1_a.mp4 , label:  0,,,,
142,  ./video_data_clip/road_h145_s1_a.mp4 , label:  0,,,,
616,  ./video_data_clip/road_h10_s4_b.mp4 , label:  3,,,,
257,  ./video_data_clip/road_h59_s3_a.mp4 , label:  1,,,,
21,  ./video_data_clip/road_h189_s4_a_b.mp4 , label:  0,,,,
49,  ./video_data_clip/road_h128_s1_ab.mp4 , label:  0,,,,
163,  ./video_data_clip/road_h246_s3_a.mp4 , label:  0,,,,
14,  ./video_data_clip/road_h243_s4_a.mp4 , label:  0,,,,
551,  ./video_data_clip/road_h28_s9_afar_bclose_1.mp4 , label:  2,,,,
318,  ./video_data_clip/road_h107_s4_bright_aleft.mp4 , label:  1,,,,
165,  ./video_data_clip/road_h101_s1_a_1.mp4 , label:  0,,,,
79,  ./video_data_clip/road_h201_s1_ab.mp4 , label:  0,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 , label:  2,,,,
237,  ./video_data_clip/road_h47_s3_b.mp4 , label:  1,,,,
21,  ./video_data_clip/road_h189_s4_a_b.mp4 , label:  0,,,,
322,  ./video_data_clip/road_h88_s3_b.mp4 , label:  1,,,,
119,  ./video_data_clip/road_h146_s1_b.mp4 , label:  0,,,,
158,  ./video_data_clip/road_h68_s2_b.mp4 , label:  0,,,,
85,  ./video_data_clip/road_h96_s2_b.mp4 , label:  0,,,,
257,  ./video_data_clip/road_h59_s3_a.mp4 , label:  1,,,,
163,  ./video_data_clip/road_h246_s3_a.mp4 , label:  0,,,,
561,  ./video_data_clip/road_h13_s3_b.mp4 , label:  2,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
494,  ./video_data_clip/road_h6_s1_bb.mp4 , label:  2,,,,
347,  ./video_data_clip/road_h89_s2_aclose_bfar_2.mp4 , label:  1,,,,
358,  ./video_data_clip/road_h243_s8_a.mp4 , label:  1,,,,
395,  ./video_data_clip/road_h102_s1_b.mp4 , label:  1,,,,
600,  ./video_data_clip/road_h5_s1,, label:  3,,,
581,  ./video_data_clip/road_h8_s2_a.mp4 , label:  3,,,,
77,  ./video_data_clip/road_h90_s1_b_1.mp4 , label:  0,,,,
565,  ./video_data_clip/road_h13_s1_a_2.mp4 , label:  2,,,,
165,  ./video_data_clip/road_h101_s1_a_1.mp4 , label:  0,,,,
258,  ./video_data_clip/road_h175_s4_a2.mp4 , label:  1,,,,
267,  ./video_data_clip/road_h114_s123_b.mp4 , label:  1,,,,
108,  ./video_data_clip/road_h157_s2_b.mp4 , label:  0,,,,
372,  ./video_data_clip/road_h130_s1_a_right_b_left.mp4 , label:  1,,,,
287,  ./video_data_clip/road_h65_s4_ar_bl.mp4 , label:  1,,,,
149,  ./video_data_clip/road_h209_s1,,, label:  0,,
472,  ./video_data_clip/road_h53_s2_b.mp4 , label:  1,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 , label:  2,,,,
68,  ./video_data_clip/road_h195_s1_s2_a_b.mp4 , label:  0,,,,
18,  ./video_data_clip/road_h243_s2_a_b.mp4 , label:  0,,,,
92,  ./video_data_clip/road_h105_s4_aclose_bfar.mp4 , label:  0,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 , label:  0,,,,
248,  ./video_data_clip/road_h60_s1_b.mp4 , label:  1,,,,
72,  ./video_data_clip/road_h62_s4_a_1.mp4 , label:  0,,,,
158,  ./video_data_clip/road_h68_s2_b.mp4 , label:  0,,,,
406,  ./video_data_clip/road_h72_s4_b.mp4 , label:  1,,,,
290,  ./video_data_clip/road_h79s1_aleft_bright_2.mp4 , label:  1,,,,
193,  ./video_data_clip/road_h140_s2_bclose_afar_2.mp4 , label:  0,,,,
416,  ./video_data_clip/road_h56_s4_b.mp4 , label:  1,,,,
615,  ./video_data_clip/road_h9_s2_al_br_2.mp4 , label:  3,,,,
481,  ./video_data_clip/road_h100_s2_b.mp4 , label:  1,,,,
64,  ./video_data_clip/road_h111_s2_b.mp4 , label:  0,,,,
192,  ./video_data_clip/road_h119_s1_a_1.mp4 , label:  0,,,,
424,  ./video_data_clip/road_h84_s1_a,, label:  1,,,
351,  ./video_data_clip/road_h67_s3_a_1.mp4 , label:  1,,,,
129,  ./video_data_clip/road_h275_b.mp4 , label:  0,,,,
8,  ./video_data_clip/road_h203_s2_b.mp4 , label:  0,,,,
517,  ./video_data_clip/road_h43_s1_a_b.mp4 , label:  2,,,,
598,  ./video_data_clip/road_h9_s3_ar_bl.mp4 , label:  3,,,,
224,  ./video_data_clip/road_h242_s3_a_b.mp4 , label:  0,,,,
373,  ./video_data_clip/road_h118_s2_aright_bleft.mp4 , label:  1,,,,
68,  ./video_data_clip/road_h195_s1_s2_a_b.mp4 , label:  0,,,,
549,  ./video_data_clip/road_h38_s1_a_b.mp4 , label:  2,,,,
471,  ./video_data_clip/road_h74_s6_b..mp4 , label:  1,,,,
223,  ./video_data_clip/road_h126_s4_ar_bl.mp4 , label:  0,,,,
379,  ./video_data_clip/road_h89_s3_bclose_afar.mp4 , label:  1,,,,
171,  ./video_data_clip/road_h204_s2_a_b.mp4 , label:  0,,,,
392,  ./video_data_clip/road_h175_s3_a.mp4 , label:  1,,,,
89,  ./video_data_clip/road_h56_s3_a.mp4 , label:  0,,,,
225,  ./video_data_clip/road_h150_s3_b_2.mp4 , label:  0,,,,
42,  ./video_data_clip/road_h177_s9_a_1.mp4 , label:  0,,,,
476,  ./video_data_clip/road_h56_s1_a_b.mp4 , label:  1,,,,
600,  ./video_data_clip/road_h5_s1,, label:  3,,,
565,  ./video_data_clip/road_h13_s1_a_2.mp4 , label:  2,,,,
64,  ./video_data_clip/road_h111_s2_b.mp4 , label:  0,,,,
290,  ./video_data_clip/road_h79s1_aleft_bright_2.mp4 , label:  1,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
196,  ./video_data_clip/road_h135_s2_b.mp4 , label:  0,,,,
347,  ./video_data_clip/road_h89_s2_aclose_bfar_2.mp4 , label:  1,,,,
63,  ./video_data_clip/road_h275_a.mp4 , label:  0,,,,
615,  ./video_data_clip/road_h9_s2_al_br_2.mp4 , label:  3,,,,
254,  ./video_data_clip/road_h175_s3_b1.mp4 , label:  1,,,,
389,  ./video_data_clip/road_h70_s2_a.mp4 , label:  1,,,,
351,  ./video_data_clip/road_h67_s3_a_1.mp4 , label:  1,,,,
11,  ./video_data_clip/road_h62_s4_a_2.mp4 , label:  0,,,,
581,  ./video_data_clip/road_h8_s2_a.mp4 , label:  3,,,,
494,  ./video_data_clip/road_h6_s1_bb.mp4 , label:  2,,,,
487,  ./video_data_clip/road_h23_s2_a.mp4 , label:  2,,,,
433,  ./video_data_clip/road_h53_s1_b.mp4 , label:  1,,,,
268,  ./video_data_clip/road_h59_s4_a.mp4 , label:  1,,,,
177,  ./video_data_clip/road_h86_s3_b.mp4 , label:  0,,,,
148,  ./video_data_clip/road_h195_s4_a_b.mp4 , label:  0,,,,
306,  ./video_data_clip/road_h177_s5_b_2.mp4 , label:  1,,,,
271,  ./video_data_clip/road_h107_s2_aright_bleft.mp4 , label:  1,,,,
237,  ./video_data_clip/road_h47_s3_b.mp4 , label:  1,,,,
587,  ./video_data_clip/road_h4_s2_a.mp4 , label:  3,,,,
171,  ./video_data_clip/road_h204_s2_a_b.mp4 , label:  0,,,,
221,  ./video_data_clip/road_h204_s1_a_b.mp4 , label:  0,,,,
175,  ./video_data_clip/road_h69_s1_ar_bl.mp4 , label:  0,,,,
11,  ./video_data_clip/road_h62_s4_a_2.mp4 , label:  0,,,,
515,  ./video_data_clip/road_h153_s1_al_br.mp4 , label:  2,,,,
46,  ./video_data_clip/road_h88_s6_a.mp4 , label:  0,,,,
303,  ./video_data_clip/road_h65_s1_a.mp4 , label:  1,,,,
406,  ./video_data_clip/road_h72_s4_b.mp4 , label:  1,,,,
49,  ./video_data_clip/road_h128_s1_ab.mp4 , label:  0,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
117,  ./video_data_clip/road_h242_s2_a_b.mp4 , label:  0,,,,
193,  ./video_data_clip/road_h140_s2_bclose_afar_2.mp4 , label:  0,,,,
557,  ./video_data_clip/road_h43_s6_a.mp4 , label:  2,,,,
536,  ./video_data_clip/road_h22_s1_b.mp4 , label:  2,,,,
271,  ./video_data_clip/road_h107_s2_aright_bleft.mp4 , label:  1,,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
99,  ./video_data_clip/road_h246_s4_a.mp4 , label:  0,,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
406,  ./video_data_clip/road_h72_s4_b.mp4 , label:  1,,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
370,  ./video_data_clip/road_h65_s7_al_br.mp4 , label:  1,,,,
296,  ./video_data_clip/road_h130_s3_aleft_bright.mp4 , label:  1,,,,
417,  ./video_data_clip/road_h31_s3_b.mp4 , label:  1,,,,
312,  ./video_data_clip/road_h48_s1_ar_bl.mp4 , label:  1,,,,
296,  ./video_data_clip/road_h130_s3_aleft_bright.mp4 , label:  1,,,,
329,  ./video_data_clip/road_h53_s4_a_b.mp4 , label:  1,,,,
238,  ./video_data_clip/road_h48_s6_ar_bl.mp4 , label:  1,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
329,  ./video_data_clip/road_h53_s4_a_b.mp4 , label:  1,,,,
65,  ./video_data_clip/road_h260_s2_a_b.mp4 , label:  0,,,,
14,  ./video_data_clip/road_h243_s4_a.mp4 , label:  0,,,,
54,  ./video_data_clip/road_h96_s1_a.mp4 , label:  0,,,,
523,  ./video_data_clip/road_h18_s3_a.mp4 , label:  2,,,,
428,  ./video_data_clip/road_h33_s1_a.mp4 , label:  1,,,,
246,  ./video_data_clip/road_h82_s2_aleft_bright_2.mp4 , label:  1,,,,
180,  ./video_data_clip/road_h295_s4_ar_bl.mp4 , label:  0,,,,
371,  ./video_data_clip/road_h21_s1_b[1].mp4 , label:  1,,,,
129,  ./video_data_clip/road_h275_b.mp4 , label:  0,,,,
615,  ./video_data_clip/road_h9_s2_al_br_2.mp4 , label:  3,,,,
472,  ./video_data_clip/road_h53_s2_b.mp4 , label:  1,,,,
190,  ./video_data_clip/road_h179_s4_ar_bl.mp4 , label:  0,,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 , label:  0,,,,
271,  ./video_data_clip/road_h107_s2_aright_bleft.mp4 , label:  1,,,,
55,  ./video_data_clip/road_h201_s3_a.mp4 , label:  0,,,,
503,  ./video_data_clip/road_h23_s1_a.mp4 , label:  2,,,,
387,  ./video_data_clip/road_h103_s4_b.mp4 , label:  1,,,,
278,  ./video_data_clip/road_h40_s3_a.mp4 , label:  1,,,,
513,  ./video_data_clip/road_h153_s3_a.mp4 , label:  2,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 , label:  2,,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
118,  ./video_data_clip/road_h304_s3_a_b.mp4 , label:  0,,,,
358,  ./video_data_clip/road_h243_s8_a.mp4 , label:  1,,,,
72,  ./video_data_clip/road_h62_s4_a_1.mp4 , label:  0,,,,
237,  ./video_data_clip/road_h47_s3_b.mp4 , label:  1,,,,
492,  ./video_data_clip/road_h38_s2_b.mp4 , label:  2,,,,
254,  ./video_data_clip/road_h175_s3_b1.mp4 , label:  1,,,,
431,  ./video_data_clip/road_h95_s6_ar_bl.mp4 , label:  1,,,,
192,  ./video_data_clip/road_h119_s1_a_1.mp4 , label:  0,,,,
287,  ./video_data_clip/road_h65_s4_ar_bl.mp4 , label:  1,,,,
501,  ./video_data_clip/road_h32_s1_a.mp4 , label:  2,,,,
503,  ./video_data_clip/road_h23_s1_a.mp4 , label:  2,,,,
559,  ./video_data_clip/road_h18_s5_a.mp4 , label:  2,,,,
466,  ./video_data_clip/road_h63_s3_ar_bl.mp4 , label:  1,,,,
238,  ./video_data_clip/road_h48_s6_ar_bl.mp4 , label:  1,,,,
590,  ./video_data_clip/road_h59_s1_b.mp4 , label:  3,,,,
523,  ./video_data_clip/road_h18_s3_a.mp4 , label:  2,,,,
595,  ./video_data_clip/road_h150_s1_a_2.mp4 , label:  3,,,,
41,  ./video_data_clip/road_h119_s1_a_2.mp4 , label:  0,,,,
296,  ./video_data_clip/road_h130_s3_aleft_bright.mp4 , label:  1,,,,
55,  ./video_data_clip/road_h201_s3_a.mp4 , label:  0,,,,
248,  ./video_data_clip/road_h60_s1_b.mp4 , label:  1,,,,
331,  ./video_data_clip/road_h81_s3_b.mp4 , label:  1,,,,
175,  ./video_data_clip/road_h69_s1_ar_bl.mp4 , label:  0,,,,
254,  ./video_data_clip/road_h175_s3_b1.mp4 , label:  1,,,,
318,  ./video_data_clip/road_h107_s4_bright_aleft.mp4 , label:  1,,,,
610,  ./video_data_clip/road_h15_s3_aclose_bfar.mp4 , label:  3,,,,
527,  ./video_data_clip/road_h27_s5_b.mp4 , label:  2,,,,
171,  ./video_data_clip/road_h204_s2_a_b.mp4 , label:  0,,,,
68,  ./video_data_clip/road_h195_s1_s2_a_b.mp4 , label:  0,,,,
21,  ./video_data_clip/road_h189_s4_a_b.mp4 , label:  0,,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 , label:  0,,,,
311,  ./video_data_clip/road_h175_s3_b2.mp4 , label:  1,,,,
510,  ./video_data_clip/road_h30_s9_ar_bl.mp4 , label:  2,,,,
64,  ./video_data_clip/road_h111_s2_b.mp4 , label:  0,,,,
513,  ./video_data_clip/road_h153_s3_a.mp4 , label:  2,,,,
201,  ./video_data_clip/road_h296_al_br.mp4 , label:  0,,,,
406,  ./video_data_clip/road_h72_s4_b.mp4 , label:  1,,,,
225,  ./video_data_clip/road_h150_s3_b_2.mp4 , label:  0,,,,
201,  ./video_data_clip/road_h296_al_br.mp4 , label:  0,,,,
78,  ./video_data_clip/road_h156_s4&5_a_1.mp4 , label:  0,,,,
201,  ./video_data_clip/road_h296_al_br.mp4 , label:  0,,,,
201,  ./video_data_clip/road_h296_al_br.mp4 , label:  0,,,,
4,  ./video_data_clip/road_h189_s3_a_b.mp4 , label:  0,,,,
142,  ./video_data_clip/road_h145_s1_a.mp4 , label:  0,,,,
539,  ./video_data_clip/road_h38_s2_a.mp4 , label:  2,,,,
192,  ./video_data_clip/road_h119_s1_a_1.mp4 , label:  0,,,,
291,  ./video_data_clip/road_h74_s1_a,, label:  1,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
228,  ./video_data_clip/road_h201_s3_b.mp4 , label:  0,,,,
182,  ./video_data_clip/road_h141_s2_b.mp4 , label:  0,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 , label:  1,,,,
58,  ./video_data_clip/road_h106_s1_a.mp4 , label:  0,,,,
278,  ./video_data_clip/road_h40_s3_a.mp4 , label:  1,,,,
92,  ./video_data_clip/road_h105_s4_aclose_bfar.mp4 , label:  0,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 , label:  2,,,,
317,  ./video_data_clip/road_h188_s3_a,, label:  1,,,
437,  ./video_data_clip/road_h89_s1_aclose_bfar (1).mp4 , label:  1,,,,
598,  ./video_data_clip/road_h9_s3_ar_bl.mp4 , label:  3,,,,
605,  ./video_data_clip/road_h2_s3_s2_b.mp4 , label:  3,,,,
160,  ./video_data_clip/road_h271_s1,,,, label:  0,
182,  ./video_data_clip/road_h141_s2_b.mp4 , label:  0,,,,
527,  ./video_data_clip/road_h27_s5_b.mp4 , label:  2,,,,
51,  ./video_data_clip/road_h78_s1_a_1.mp4 , label:  0,,,,
318,  ./video_data_clip/road_h107_s4_bright_aleft.mp4 , label:  1,,,,
77,  ./video_data_clip/road_h90_s1_b_1.mp4 , label:  0,,,,
246,  ./video_data_clip/road_h82_s2_aleft_bright_2.mp4 , label:  1,,,,
311,  ./video_data_clip/road_h175_s3_b2.mp4 , label:  1,,,,
