475,  ./video_data_clip/road_h21_s1_a[1].mp4 ,1,,,,
468,  ./video_data_clip/road_h116_s1,4_a_1.mp4 ,,,1,
466,  ./video_data_clip/road_h63_s3_ar_bl.mp4 ,1,,,,
473,  ./video_data_clip/road_h107_s1_anear_bfar.mp4 ,1,,,,
333,  ./video_data_clip/road_h100_s5 and 6_b.mp4 ,1,,,,
254,  ./video_data_clip/road_h175_s3_b1.mp4 ,1,,,,
587,  ./video_data_clip/road_h4_s2_a.mp4 ,3,,,,
123,  ./video_data_clip/road_h132_s2_a_1.mp4 ,0,,,,
29,  ./video_data_clip/road_h179_s2_ar_bl.mp4 ,0,,,,
230,  ./video_data_clip/road_h56_s3_b.mp4 ,0,,,,
567,  ./video_data_clip/road_h59_s2_b.mp4 ,2,,,,
160,  ./video_data_clip/road_h271_s1,4_a_2.mp4 ,,,0,
1,  ./video_data_clip/road_h203_s4_ab.mp4 ,0,,,,
429,  ./video_data_clip/road_h114_s1_a.mp4 ,1,,,,
231,  ./video_data_clip/road_h120_s2,,0,,,
437,  ./video_data_clip/road_h89_s1_aclose_bfar (1).mp4 ,1,,,,
614,  ./video_data_clip/road_h59_s1_a.mp4 ,3,,,,
405,  ./video_data_clip/road_h243_s8_b.mp4 ,1,,,,
190,  ./video_data_clip/road_h179_s4_ar_bl.mp4 ,0,,,,
553,  ./video_data_clip/road_h37_s1_aright_bleft_1.mp4 ,2,,,,
149,  ./video_data_clip/road_h209_s1,,,0,,
128,  ./video_data_clip/road_h168_s3_afar_bclose.mp4 ,0,,,,
466,  ./video_data_clip/road_h63_s3_ar_bl.mp4 ,1,,,,
296,  ./video_data_clip/road_h130_s3_aleft_bright.mp4 ,1,,,,
56,  ./video_data_clip/road_h209_s1,,,0,,
8,  ./video_data_clip/road_h203_s2_b.mp4 ,0,,,,
610,  ./video_data_clip/road_h15_s3_aclose_bfar.mp4 ,3,,,,
582,  ./video_data_clip/road_h150_s1_b_1.mp4 ,3,,,,
581,  ./video_data_clip/road_h8_s2_a.mp4 ,3,,,,
42,  ./video_data_clip/road_h177_s9_a_1.mp4 ,0,,,,
388,  ./video_data_clip/road_h127_s1_b.mp4 ,1,,,,
472,  ./video_data_clip/road_h53_s2_b.mp4 ,1,,,,
508,  ./video_data_clip/road_h43_s2_b.mp4 ,2,,,,
14,  ./video_data_clip/road_h243_s4_a.mp4 ,0,,,,
550,  ./video_data_clip/road_h67_s2_a_1.mp4 ,2,,,,
549,  ./video_data_clip/road_h38_s1_a_b.mp4 ,2,,,,
77,  ./video_data_clip/road_h90_s1_b_1.mp4 ,0,,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 ,0,,,,
142,  ./video_data_clip/road_h145_s1_a.mp4 ,0,,,,
83,  ./video_data_clip/road_h194_a.mp4 ,0,,,,
28,  ./video_data_clip/road_h246_s4_b.mp4 ,0,,,,
78,  ./video_data_clip/road_h156_s4&5_a_1.mp4 ,0,,,,
228,  ./video_data_clip/road_h201_s3_b.mp4 ,0,,,,
526,  ./video_data_clip/road_h17_s3_b.mp4 ,2,,,,
117,  ./video_data_clip/road_h242_s2_a_b.mp4 ,0,,,,
306,  ./video_data_clip/road_h177_s5_b_2.mp4 ,1,,,,
150,  ./video_data_clip/road_h45_s1_ar_bl.mp4 ,0,,,,
137,  ./video_data_clip/road_h203_s1_ab.mp4 ,0,,,,
472,  ./video_data_clip/road_h53_s2_b.mp4 ,1,,,,
214,  ./video_data_clip/road_h139_s2_a_1.mp4 ,0,,,,
283,  ./video_data_clip/road_h80_s1_a_1.mp4 ,1,,,,
162,  ./video_data_clip/road_h194_b.mp4 ,0,,,,
42,  ./video_data_clip/road_h177_s9_a_1.mp4 ,0,,,,
527,  ./video_data_clip/road_h27_s5_b.mp4 ,2,,,,
118,  ./video_data_clip/road_h304_s3_a_b.mp4 ,0,,,,
378,  ./video_data_clip/road_h94_s2.mp4 ,1,,,,
485,  ./video_data_clip/road_h28_s8_a_2.mp4 ,2,,,,
598,  ./video_data_clip/road_h9_s3_ar_bl.mp4 ,3,,,,
69,  ./video_data_clip/road_h171_s4_5_b (1).mp4 ,0,,,,
416,  ./video_data_clip/road_h56_s4_b.mp4 ,1,,,,
391,  ./video_data_clip/road_h151_s4_b.mp4 ,1,,,,
331,  ./video_data_clip/road_h81_s3_b.mp4 ,1,,,,
467,  ./video_data_clip/road_h104_s1_a.mp4 ,1,,,,
431,  ./video_data_clip/road_h95_s6_ar_bl.mp4 ,1,,,,
12,  ./video_data_clip/road_h242_s1_a_b.mp4 ,0,,,,
46,  ./video_data_clip/road_h88_s6_a.mp4 ,0,,,,
406,  ./video_data_clip/road_h72_s4_b.mp4 ,1,,,,
175,  ./video_data_clip/road_h69_s1_ar_bl.mp4 ,0,,,,
499,  ./video_data_clip/road_h67_s4_aleft_bright.mp4 ,2,,,,
258,  ./video_data_clip/road_h175_s4_a2.mp4 ,1,,,,
409,  ./video_data_clip/road_h172_s3_a.mp4 ,1,,,,
605,  ./video_data_clip/road_h2_s3_s2_b.mp4 ,3,,,,
551,  ./video_data_clip/road_h28_s9_afar_bclose_1.mp4 ,2,,,,
10,  ./video_data_clip/road_h123_s4_b.mp4 ,0,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 ,0,,,,
310,  ./video_data_clip/road_h42_s2_a.mp4 ,1,,,,
606,  ./video_data_clip/road_h4_s4_b.mp4 ,3,,,,
344,  ./video_data_clip/road_h27_s2_ar_bl.mp4 ,1,,,,
177,  ./video_data_clip/road_h86_s3_b.mp4 ,0,,,,
271,  ./video_data_clip/road_h107_s2_aright_bleft.mp4 ,1,,,,
610,  ./video_data_clip/road_h15_s3_aclose_bfar.mp4 ,3,,,,
515,  ./video_data_clip/road_h153_s1_al_br.mp4 ,2,,,,
392,  ./video_data_clip/road_h175_s3_a.mp4 ,1,,,,
322,  ./video_data_clip/road_h88_s3_b.mp4 ,1,,,,
363,  ./video_data_clip/road_h127_s6_b.mp4 ,1,,,,
310,  ./video_data_clip/road_h42_s2_a.mp4 ,1,,,,
433,  ./video_data_clip/road_h53_s1_b.mp4 ,1,,,,
493,  ./video_data_clip/road_h23_s3_a.mp4 ,2,,,,
494,  ./video_data_clip/road_h6_s1_bb.mp4 ,2,,,,
312,  ./video_data_clip/road_h48_s1_ar_bl.mp4 ,1,,,,
343,  ./video_data_clip/road_h95_s2_a.mp4 ,1,,,,
68,  ./video_data_clip/road_h195_s1_s2_a_b.mp4 ,0,,,,
117,  ./video_data_clip/road_h242_s2_a_b.mp4 ,0,,,,
41,  ./video_data_clip/road_h119_s1_a_2.mp4 ,0,,,,
559,  ./video_data_clip/road_h18_s5_a.mp4 ,2,,,,
127,  ./video_data_clip/road_h295_s2_ar_bl.mp4 ,0,,,,
561,  ./video_data_clip/road_h13_s3_b.mp4 ,2,,,,
245,  ./video_data_clip/road_h71_s1,4 _a_2.mp4 ,,,1,
3,  ./video_data_clip/road_h171_s4_5_b.mp4 ,0,,,,
42,  ./video_data_clip/road_h177_s9_a_1.mp4 ,0,,,,
580,  ./video_data_clip/road_h1_s2_a_1.mp4 ,3,,,,
162,  ./video_data_clip/road_h194_b.mp4 ,0,,,,
370,  ./video_data_clip/road_h65_s7_al_br.mp4 ,1,,,,
358,  ./video_data_clip/road_h243_s8_a.mp4 ,1,,,,
205,  ./video_data_clip/road_h271_s1,4_b.mp4 ,,,0,
539,  ./video_data_clip/road_h38_s2_a.mp4 ,2,,,,
272,  ./video_data_clip/road_h82_s1_aright_bleft.mp4 ,1,,,,
515,  ./video_data_clip/road_h153_s1_al_br.mp4 ,2,,,,
71,  ./video_data_clip/road_h247_s1,,0,,,
85,  ./video_data_clip/road_h96_s2_b.mp4 ,0,,,,
344,  ./video_data_clip/road_h27_s2_ar_bl.mp4 ,1,,,,
20,  ./video_data_clip/road_h110_s4_b.mp4 ,0,,,,
596,  ./video_data_clip/road_h9_s1_a.mp4 ,3,,,,
523,  ./video_data_clip/road_h18_s3_a.mp4 ,2,,,,
315,  ./video_data_clip/road_h92_s1_a,,1,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 ,0,,,,
160,  ./video_data_clip/road_h271_s1,4_a_2.mp4 ,,,0,
596,  ./video_data_clip/road_h9_s1_a.mp4 ,3,,,,
214,  ./video_data_clip/road_h139_s2_a_1.mp4 ,0,,,,
44,  ./video_data_clip/road_h148_s2_a_1.mp4 ,0,,,,
344,  ./video_data_clip/road_h27_s2_ar_bl.mp4 ,1,,,,
353,  ./video_data_clip/road_h107_s4_aleft_bright.mp4 ,1,,,,
562,  ./video_data_clip/road_h32_s1_b.mp4 ,2,,,,
432,  ./video_data_clip/road_h127_s4_a.mp4 ,1,,,,
320,  ./video_data_clip/road_h112_s2_b.mp4 ,1,,,,
539,  ./video_data_clip/road_h38_s2_a.mp4 ,2,,,,
132,  ./video_data_clip/road_h10_s1_b.mp4 ,0,,,,
565,  ./video_data_clip/road_h13_s1_a_2.mp4 ,2,,,,
71,  ./video_data_clip/road_h247_s1,,0,,,
406,  ./video_data_clip/road_h72_s4_b.mp4 ,1,,,,
21,  ./video_data_clip/road_h189_s4_a_b.mp4 ,0,,,,
373,  ./video_data_clip/road_h118_s2_aright_bleft.mp4 ,1,,,,
105,  ./video_data_clip/road_h55_a.mp4 ,0,,,,
19,  ./video_data_clip/road_h62_s1_a_1.mp4 ,0,,,,
174,  ./video_data_clip/road_h150_s3_a_2.mp4 ,0,,,,
245,  ./video_data_clip/road_h71_s1,4 _a_2.mp4 ,,,1,
482,  ./video_data_clip/road_h64_s2_a,,1,,,
351,  ./video_data_clip/road_h67_s3_a_1.mp4 ,1,,,,
158,  ./video_data_clip/road_h68_s2_b.mp4 ,0,,,,
73,  ./video_data_clip/road_h131_s2_a_right_b_left.mp4 ,0,,,,
96,  ./video_data_clip/road_h304_s1_a_b.mp4 ,0,,,,
299,  ./video_data_clip/road_h175_s4_b.mp4 ,1,,,,
580,  ./video_data_clip/road_h1_s2_a_1.mp4 ,3,,,,
483,  ./video_data_clip/road_h172_s2_a.mp4 ,1,,,,
99,  ./video_data_clip/road_h246_s4_a.mp4 ,0,,,,
256,  ./video_data_clip/road_h112_s2_a.mp4 ,1,,,,
581,  ./video_data_clip/road_h8_s2_a.mp4 ,3,,,,
77,  ./video_data_clip/road_h90_s1_b_1.mp4 ,0,,,,
305,  ./video_data_clip/road_h172_s1_b.mp4 ,1,,,,
550,  ./video_data_clip/road_h67_s2_a_1.mp4 ,2,,,,
614,  ./video_data_clip/road_h59_s1_a.mp4 ,3,,,,
140,  ./video_data_clip/road_h222_s2_a_b.mp4 ,0,,,,
476,  ./video_data_clip/road_h56_s1_a_b.mp4 ,1,,,,
45,  ./video_data_clip/road_h137_s4_a_b.mp4 ,0,,,,
128,  ./video_data_clip/road_h168_s3_afar_bclose.mp4 ,0,,,,
435,  ./video_data_clip/road_h175_s1_b.mp4 ,1,,,,
41,  ./video_data_clip/road_h119_s1_a_2.mp4 ,0,,,,
539,  ./video_data_clip/road_h38_s2_a.mp4 ,2,,,,
31,  ./video_data_clip/road_h28_s1_a.mp4 ,0,,,,
226,  ./video_data_clip/road_h295_s6_ar_bl.mp4 ,0,,,,
423,  ./video_data_clip/road_h175_s4_a1.mp4 ,1,,,,
128,  ./video_data_clip/road_h168_s3_afar_bclose.mp4 ,0,,,,
595,  ./video_data_clip/road_h150_s1_a_2.mp4 ,3,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 ,2,,,,
352,  ./video_data_clip/road_h42_s3_b.mp4 ,1,,,,
603,  ./video_data_clip/road_h150_s5_b.mp4 ,3,,,,
436,  ./video_data_clip/road_h31_s2_b.mp4 ,1,,,,
221,  ./video_data_clip/road_h204_s1_a_b.mp4 ,0,,,,
401,  ./video_data_clip/road_h40_s4_b.mp4 ,1,,,,
415,  ./video_data_clip/road_h103_s3_b.mp4 ,1,,,,
601,  ./video_data_clip/road_h144_s7_a.mp4 ,3,,,,
312,  ./video_data_clip/road_h48_s1_ar_bl.mp4 ,1,,,,
278,  ./video_data_clip/road_h40_s3_a.mp4 ,1,,,,
14,  ./video_data_clip/road_h243_s4_a.mp4 ,0,,,,
140,  ./video_data_clip/road_h222_s2_a_b.mp4 ,0,,,,
196,  ./video_data_clip/road_h135_s2_b.mp4 ,0,,,,
102,  ./video_data_clip/road_h28_s1_b_1.mp4 ,0,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 ,2,,,,
150,  ./video_data_clip/road_h45_s1_ar_bl.mp4 ,0,,,,
73,  ./video_data_clip/road_h131_s2_a_right_b_left.mp4 ,0,,,,
68,  ./video_data_clip/road_h195_s1_s2_a_b.mp4 ,0,,,,
11,  ./video_data_clip/road_h62_s4_a_2.mp4 ,0,,,,
237,  ./video_data_clip/road_h47_s3_b.mp4 ,1,,,,
156,  ./video_data_clip/road_h110_s4_a.mp4 ,0,,,,
382,  ./video_data_clip/road_h92_s2_a.mp4 ,1,,,,
148,  ./video_data_clip/road_h195_s4_a_b.mp4 ,0,,,,
197,  ./video_data_clip/road_h170_s3_b_1.mp4 ,0,,,,
115,  ./video_data_clip/road_h50_s4_aclose_bfar_1.mp4 ,0,,,,
160,  ./video_data_clip/road_h271_s1,4_a_2.mp4 ,,,0,
257,  ./video_data_clip/road_h59_s3_a.mp4 ,1,,,,
12,  ./video_data_clip/road_h242_s1_a_b.mp4 ,0,,,,
44,  ./video_data_clip/road_h148_s2_a_1.mp4 ,0,,,,
315,  ./video_data_clip/road_h92_s1_a,,1,,,
270,  ./video_data_clip/road_h81_s2_b.mp4 ,1,,,,
115,  ./video_data_clip/road_h50_s4_aclose_bfar_1.mp4 ,0,,,,
0,  ./video_data_clip/road_h260_s1_a_b.mp4 ,0,,,,
180,  ./video_data_clip/road_h295_s4_ar_bl.mp4 ,0,,,,
234,  ./video_data_clip/road_h48_s4_a.mp4 ,1,,,,
14,  ./video_data_clip/road_h243_s4_a.mp4 ,0,,,,
308,  ./video_data_clip/road_h34_s3_a.mp4 ,1,,,,
330,  ./video_data_clip/road_h51_s3_a.mp4 ,1,,,,
546,  ./video_data_clip/road_h38_s3_a_b.mp4 ,2,,,,
600,  ./video_data_clip/road_h5_s1,,3,,,
10,  ./video_data_clip/road_h123_s4_b.mp4 ,0,,,,
387,  ./video_data_clip/road_h103_s4_b.mp4 ,1,,,,
392,  ./video_data_clip/road_h175_s3_a.mp4 ,1,,,,
108,  ./video_data_clip/road_h157_s2_b.mp4 ,0,,,,
99,  ./video_data_clip/road_h246_s4_a.mp4 ,0,,,,
349,  ./video_data_clip/road_h100_s1_b.mp4 ,1,,,,
424,  ./video_data_clip/road_h84_s1_a,,1,,,
423,  ./video_data_clip/road_h175_s4_a1.mp4 ,1,,,,
610,  ./video_data_clip/road_h15_s3_aclose_bfar.mp4 ,3,,,,
61,  ./video_data_clip/road_h117_s1_a_1.mp4 ,0,,,,
28,  ./video_data_clip/road_h246_s4_b.mp4 ,0,,,,
36,  ./video_data_clip/road_h620_s1,4,5_a_b_1.mp4 ,,,0
